"","Gene.Name","eventID","AS_type","chromosome_name","band"
"2933","Ndufab1","ENSMUSG00000030869.11;AF:chr7:122096731-122101228:122101347:122096731-122101655:122101851:-","AF","7","qF2"
"2934","Zbtb18","ENSMUSG00000063659.11;A5:chr1:177444822-177447089:177444687-177447089:+","A5","1","qH4"
"2935","Coro6","ENSMUSG00000020836.15;MX:chr11:77466599-77467224:77467343-77468266:77466599-77467750:77467869-77468266:+","MX","11","qB5"
"2936","Hdac7","ENSMUSG00000022475.18;SE:chr15:97806667-97807594:97807788-97807965:-","SE","15","qF1"
"2937","Deaf1","ENSMUSG00000058886.9;SE:chr7:141297616-141301600:141301689-141310762:-","SE","7","qF4-qF5"
"2938","Ciz1","ENSMUSG00000039205.16;A5:chr2:32371408-32371636:32371113-32371636:+","A5","2","qB"
"2939","Smdt1","ENSMUSG00000022452.14;AF:chr15:82338959:82339085-82347900:82347220:82347345-82347900:+","AF","15","qE1"
"2940","Zfp12","ENSMUSG00000029587.16;SE:chr5:143240080-143240320:143240415-143244062:+","SE","5","qG2"
"2941","Herc2","ENSMUSG00000030451.15;SE:chr7:56164134-56164915:56165023-56165138:+","SE","7","qB5"
"2942","Calu","ENSMUSG00000029767.16;AF:chr6:29372553:29372670-29374399:29373666:29373794-29374399:+","AF","6","qA3.3"
"2943","Slc25a40","ENSMUSG00000054099.11;AF:chr5:8422899:8423039-8427408:8424832:8424887-8427408:+","AF","5","qA1"
"2944","Lgals8","ENSMUSG00000057554.13;SE:chr13:12456432-12459174:12459316-12461427:-","SE","13","qA1"
"2945","Inpp5e","ENSMUSG00000026925.16;A3:chr2:26397971-26398556:26396897-26398556:-","A3","2","qA3"
"2946","P2ry14","ENSMUSG00000036381.13;AF:chr3:59116291-59131004:59131327:59116291-59153419:59153492:-","AF","3","qD"
"2947","Mysm1","ENSMUSG00000062627.9;SE:chr4:94969058-94970512:94970535-94970624:-","SE","4","qC5"
"2948","Hus1","ENSMUSG00000020413.11;A5:chr11:9010417-9010497:9010417-9011059:-","A5","11","qA1"
"2949","Dync1li2","ENSMUSG00000035770.8;SE:chr8:104423230-104423586:104423627-104425439:-","SE","8","qD3"
"2950","Rspry1","ENSMUSG00000050079.10;A5:chr8:94602430-94622834:94602104-94622834:+","A5","8","qC5"
"2951","Zgrf1","ENSMUSG00000051278.12;A5:chr3:127553655-127555296:127553552-127555296:+","A5","3","qG2"
"2952","Macrod2","ENSMUSG00000068205.14;A5:chr2:140395721-140400862:140395702-140400862:+","A5","2","qF3-qG1"
"2953","Yipf2","ENSMUSG00000032182.15;SE:chr9:21592218-21592528:21592588-21592727:-","SE","9","qA3"
"2954","Yipf2","ENSMUSG00000032182.15;RI:chr9:21588686:21589558-21589635:21589760:-","RI","9","qA3"
"2955","Spata6","ENSMUSG00000034401.16;SE:chr4:111799254-111805931:111806030-111822741:+","SE","4","qD1"
"2956","Ctdspl2","ENSMUSG00000033411.16;AF:chr2:121956001:121956617-121969070:121956659:121956757-121969070:+","AF","2","qE5"
"2957","Dbn1","ENSMUSG00000034675.17;A3:chr13:55474561-55474860:55474558-55474860:-","A3","13","qB1"
"2958","Stab1","ENSMUSG00000042286.13;RI:chr14:31142958:31143014-31143118:31143267:-","RI","14","qB"
"2959","Tiprl","ENSMUSG00000040843.10;AF:chr1:165228447-165236378:165236513:165228447-165236730:165236943:-","AF","1","qH2.2"
"2960","Gdap1l1","ENSMUSG00000017943.15;SE:chr2:163446226-163447499:163447672-163450566:+","SE","2","qH2"
"2961","Slc9a1","ENSMUSG00000028854.9;A3:chr4:133419543-133419925:133419543-133419947:+","A3","4","qD2.3"
"2962","Ociad2","ENSMUSG00000029153.11;AF:chr5:73335945-73338531:73338992:73335945-73340861:73341028:-","AF","5","qC3.2"
"2963","Ldb1","ENSMUSG00000025223.14;A5:chr19:46033341-46034032:46033341-46034038:-","A5","19","qC3"
"2964","Cpvl","ENSMUSG00000052955.5;A3:chr6:53974893-53978635:53974807-53978635:-","A3","6","qB3"
"2965","Cdc42se2","ENSMUSG00000052298.12;MX:chr11:54740550-54741253:54741334-54756406:54740550-54755826:54755924-54756406:-","MX","11","qB1.3"
"2966","Ctdspl2","ENSMUSG00000033411.16;AF:chr2:121956411:121956617-121969070:121956659:121956757-121969070:+","AF","2","qE5"
"2967","Abi1","ENSMUSG00000058835.14;SE:chr2:22946761-22953435:22953608-22957018:-","SE","2","qA3"
"2968","Slc16a6","ENSMUSG00000041920.14;A5:chr11:109463548-109472938:109463548-109473248:-","A5","11","qE1"
"2969","Smap1","ENSMUSG00000026155.13;AF:chr1:23891993-23909663:23909689:23891993-23922038:23922317:-","AF","1","qA5"
"2970","Rhoc","ENSMUSG00000002233.13;A5:chr3:104789101-104791889:104789083-104791889:+","A5","3","qF2.2"
"2971","Ap5z1","ENSMUSG00000039623.13;A3:chr5:142470327-142470383:142470327-142470394:+","A3","5","qG2"
"2972","Mrpl30","ENSMUSG00000026087.11;AF:chr1:37890532:37890584-37893939:37892933:37893023-37893939:+","AF","1","qB"
"2973","Arntl","ENSMUSG00000055116.8;SE:chr7:113280802-113281402:113281422-113283257:+","SE","7","qF1"
"2974","Syngr2","ENSMUSG00000048277.15;A3:chr11:117809803-117812459:117809803-117812549:+","A3","11","qE2"
"2975","Rnasel","ENSMUSG00000066800.11;A3:chr1:153752947-153753607:153752947-153753635:+","A3","1","qG3"
"2976","Ciz1","ENSMUSG00000039205.16;AL:chr2:32363979-32364219:32364987:32363979-32367303:32367407:+","AL","2","qB"
"2977","2810474O19Rik","ENSMUSG00000032712.16;SE:chr6:149310377-149317635:149317708-149325405:+","SE","6","qG3"
"2978","Tmod3","ENSMUSG00000058587.8;AF:chr9:75532592-75541626:75541707:75532592-75559500:75559657:-","AF","9","qD"
"2979","Orai2","ENSMUSG00000039747.11;SE:chr5:136161724-136168366:136168474-136170538:-","SE","5","qG2"
"2980","Tiam2","ENSMUSG00000023800.14;AF:chr17:3326573:3326726-3412632:3397207:3397344-3412632:+","AF","17","qA1"
"2981","Mast4","ENSMUSG00000034751.16;SE:chr13:102751610-102754056:102754256-102758502:-","SE","13","qD1"
"2982","Lias","ENSMUSG00000029199.11;SE:chr5:65391673-65392220:65392243-65392335:+","SE","5","qC3.1"
"2983","Cd320","ENSMUSG00000002308.15;AF:chr17:33843103:33843291-33846016:33843426:33843631-33846016:+","AF","17","qB1"
"2984","Dcun1d4","ENSMUSG00000051674.14;MX:chr5:73534697-73544047:73544155-73557254:73534697-73555359:73555463-73557254:+","MX","5","qC3.3"
"2985","Tepsin","ENSMUSG00000025377.14;A5:chr11:120095609-120095804:120095609-120095822:-","A5","11","qE2"
"2986","Pex2","ENSMUSG00000040374.13;SE:chr3:5561764-5563165:5563272-5563620:-","SE","3","qA1"
"2987","Fbxo18","ENSMUSG00000058594.15;SE:chr2:11755777-11756417:11756503-11756602:-","SE","2","qA1"
"2988","Zmym3","ENSMUSG00000031310.16;SE:chrX:101415938-101416167:101416461-101416909:-","SE","X","qC3"
"2989","Ubap2","ENSMUSG00000028433.14;SE:chr4:41235594-41251535:41251671-41275040:-","SE","4","qA5"
"2990","Slmo2","ENSMUSG00000016257.15;SE:chr2:174468387-174469337:174469505-174472832:-","SE","2","qH4"
"2991","Dusp7","ENSMUSG00000053716.9;AF:chr9:106368632:106369323-106370701:106369612:106369706-106370701:+","AF","9","qF1"
"2992","Dph3","ENSMUSG00000021905.13;AL:chr14:32082758:32083246-32085410:32084696:32084981-32085410:-","AL","14","qB"
"2993","Tlcd2","ENSMUSG00000038217.13;A5:chr11:75469901-75470400:75469618-75470400:+","A5","11","qB5"
"2994","Rsl24d1","ENSMUSG00000032215.15;AF:chr9:73113448:73113583-73114888:73114596:73114736-73114888:+","AF","9","qD"
"2995","Hyou1","ENSMUSG00000032115.14;A5:chr9:44379741-44380513:44379676-44380513:+","A5","9","qA5.2"
"2996","Trdmt1","ENSMUSG00000026723.10;SE:chr2:13523497-13524951:13524997-13525618:-","SE","2","qA1"
"2997","Crbn","ENSMUSG00000005362.14;AF:chr6:106795994-106798947:106799033:106795994-106799991:106800065:-","AF","6","qE1"
"2998","Aplf","ENSMUSG00000030051.10;A3:chr6:87663857-87668416:87663715-87668416:-","A3","6","qD1"
"2999","Gga3","ENSMUSG00000020740.13;A3:chr11:115591753-115592432:115591694-115592432:-","A3","11","qE2"
"3000","Rabl2","ENSMUSG00000022621.16;A3:chr15:89584390-89586259:89584007-89586259:-","A3","15","qE3"
"3001","Tmem39a","ENSMUSG00000002845.14;SE:chr16:38586408-38588183:38588303-38590912:+","SE","16","qB4"
"3002","Gmppa","ENSMUSG00000033021.16;A5:chr1:75436312-75436778:75436193-75436778:+","A5","1","qC4"
"3003","Fahd2a","ENSMUSG00000027371.10;SE:chr2:127440602-127441874:127442124-127444417:-","SE","2","qF1"
"3004","Ptbp2","ENSMUSG00000028134.11;A3:chr3:119720460-119720607:119720457-119720607:-","A3","3","qG1"
"3005","Stx18","ENSMUSG00000029125.14;AF:chr5:38039251:38039499-38092513:38076557:38076619-38092513:+","AF","5","qB3"
"3006","A930004D18Rik","ENSMUSG00000054057.2;AF:chr2:18028238-18028711:18028871:18028238-18037567:18037737:-","AF","2","qA3"
"3007","Smg7","ENSMUSG00000042772.15;AF:chr1:152870791-152871080:152871158:152870791-152878041:152878168:-","AF","1","qG2-qG3"
"3008","Zfand2b","ENSMUSG00000026197.12;AF:chr1:75168778:75168906-75169185:75168928:75168962-75169185:+","AF","1","qC4"
"3009","Diexf","ENSMUSG00000016181.9;SE:chr1:193123808-193128267:193128546-193129491:-","SE","1","qH6"
"3010","Npdc1","ENSMUSG00000015094.16;AF:chr2:25403071:25403365-25406215:25403448:25403641-25406215:+","AF","2","qA3"
"3011","Usp4","ENSMUSG00000032612.14;SE:chr9:108362898-108365830:108365970-108366761:+","SE","9","qF1"
"3012","Ywhag","ENSMUSG00000051391.9;SE:chr5:135930949-135932517:135932642-135934323:-","SE","5","qG2"
"3013","Csf1","ENSMUSG00000014599.10;A3:chr3:107749169-107750311:107748284-107750311:-","A3","3","qF2.3"
"3014","Slc25a37","ENSMUSG00000034248.7;A5:chr14:69247637-69248883:69247637-69249394:-","A5","14","qD2"
"3015","Zfp157","ENSMUSG00000036898.16;A3:chr5:138455089-138455875:138455089-138455879:+","A3","5","qG2"
"3016","Ifnar1","ENSMUSG00000022967.12;A5:chr16:91506004-91506527:91505414-91506527:+","A5","16","qC3.3"
"3017","Tle3","ENSMUSG00000032280.16;AF:chr9:61373438:61373461-61373953:61373482:61373506-61373953:+","AF","9","qB"
"3018","Mrvi1","ENSMUSG00000005611.15;SE:chr7:110924587-110925255:110925332-110926343:-","SE","7","qE3"
"3019","Anp32a","ENSMUSG00000032249.14;AF:chr9:62342075:62342251-62371720:62342464:62342503-62371720:+","AF","9","qB"
"3020","Dhx16","ENSMUSG00000024422.14;SE:chr17:35889600-35890915:35891088-35892419:+","SE","17","qB1"
"3021","Epn2","ENSMUSG00000001036.17;SE:chr11:61548042-61553510:61553579-61565822:-","SE","11","qB2"
"3022","Mtch2","ENSMUSG00000027282.17;A5:chr2:90847385-90849371:90847363-90849371:+","A5","2","qE1"
"3023","Hp1bp3","ENSMUSG00000028759.13;AF:chr4:138216627:138216740-138222089:138217127:138217294-138222089:+","AF","4","qD3"
"3024","Syne3","ENSMUSG00000054150.11;SE:chr12:104968191-104969201:104969373-104975738:-","SE","12","qE"
"3025","Homer1","ENSMUSG00000007617.17;AF:chr13:93304799:93305302-93341756:93308034:93308360-93341756:+","AF","13","qC3"
"3026","Dlg1","ENSMUSG00000022770.16;AF:chr16:31663443:31663488-31664821:31664150:31664321-31664821:+","AF","16","qB2"
"3027","Uspl1","ENSMUSG00000041264.16;SE:chr5:149184806-149187708:149187834-149188345:+","SE","5","qG3"
"3028","Mpdu1","ENSMUSG00000018761.14;SE:chr11:69657530-69657725:69657843-69658566:-","SE","11","qB3"
"3029","Rab23","ENSMUSG00000004768.14;AF:chr1:33719895:33720173-33721608:33720407:33720584-33721608:+","AF","1","qB"
"3030","Rnh1","ENSMUSG00000038650.15;AF:chr7:141166787-141168126:141168191:141166787-141172742:141172857:-","AF","7","qF4"
"3031","Smek2","ENSMUSG00000020463.15;AF:chr11:29172890:29173447-29174673:29173747:29173807-29174673:+","AF","11","qA3.3"
"3032","Tmem141","ENSMUSG00000026939.12;SE:chr2:25621173-25621375:25621458-25621608:-","SE","2","qA3"
"3033","Rpap2","ENSMUSG00000033773.14;A5:chr5:107601859-107603526:107601845-107603526:+","A5","5","qF"
"3034","Zbtb48","ENSMUSG00000028952.12;A3:chr4:152020708-152020779:152020704-152020779:-","A3","4","qE2"
"3035","Mia2","ENSMUSG00000021000.15;SE:chr12:59136195-59137581:59137602-59137698:+","SE","12","qC1"
"3036","Steap2","ENSMUSG00000015653.13;AF:chr5:5683417-5693603:5694052:5683417-5694380:5694578:-","AF","5","qA1"
"3037","Arpc4","ENSMUSG00000079426.13;AF:chr6:113378115:113378208-113380726:113378570:113378620-113380726:+","AF","6","qE3"
"3038","Arhgap27","ENSMUSG00000034255.17;A3:chr11:103333291-103333345:103333256-103333345:-","A3","11","qE1"
"3039","Macf1","ENSMUSG00000028649.17;SE:chr4:123395997-123397094:123397420-123397748:-","SE","4","qD2.2"
"3040","Cdip1","ENSMUSG00000004071.12;AL:chr16:4750348:4750601-4768745:4765461:4768649-4768745:-","AL","16","qA1"
"3041","R3hdm1","ENSMUSG00000056211.13;AF:chr1:128103324:128103483-128151744:128141964:128142092-128151744:+","AF","1","qE3"
"3042","Epn1","ENSMUSG00000035203.16;A3:chr7:5095753-5095888:5095753-5095891:+","A3","7","qA1"
"3043","Ncaph","ENSMUSG00000034906.15;SE:chr2:127127194-127127485:127127722-127133849:-","SE","2","qF1"
"3044","Rassf1","ENSMUSG00000010067.13;AF:chr9:107554583:107554925-107557453:107555376:107555718-107557453:+","AF","9","qF1"
"3045","Plpp2","ENSMUSG00000052151.11;A5:chr10:79531028-79533624:79531028-79533665:-","A5","10","qC1"
"3046","Trp53inp1","ENSMUSG00000028211.11;SE:chr4:11165447-11167897:11167934-11169710:+","SE","4","qA1"
"3047","Tlr6","ENSMUSG00000051498.6;A5:chr5:64955593-64959934:64955593-64960023:-","A5","5","qC3.1"
"3048","Sh2b1","ENSMUSG00000030733.10;A5:chr7:126468049-126468420:126468049-126468473:-","A5","7","qF3"
"3049","Stk25","ENSMUSG00000026277.13;AF:chr1:93624624-93625034:93625361:93624624-93625461:93625788:-","AF","1","qD"
"3050","Rnf25","ENSMUSG00000026171.12;AF:chr1:74599140-74600422:74600564:74599140-74601325:74601394:-","AF","1","qC3"
"3051","Abl1","ENSMUSG00000026842.16;AF:chr2:31688551:31689942-31778334:31759943:31760115-31778334:+","AF","2","qB"
"3052","St3gal4","ENSMUSG00000032038.7;SE:chr9:35055282-35055574:35055649-35098899:-","SE","9","qA4"
"3053","Echdc1","ENSMUSG00000019883.11;AF:chr10:29313281:29313364-29317507:29313500:29313733-29317507:+","AF","10","qA4"
"3054","Nf2","ENSMUSG00000009073.16;AL:chr11:4767665:4768273-4780578:4779814:4780034-4780578:-","AL","11","qA1"
"3055","Cox16","ENSMUSG00000091803.7;AL:chr12:81359026:81359344-81474587:81472093:81472351-81474587:-","AL","12","qD1"
"3056","Mllt11","ENSMUSG00000053192.9;SE:chr3:95229205-95229986:95230147-95230371:-","SE","3","qF2.1"
"3057","Tmem87a","ENSMUSG00000033808.16;MX:chr2:120371632-120373911:120373979-120375419:120371632-120374488:120374559-120375419:-","MX","2","qE5"
"3058","Timm10b","ENSMUSG00000089847.8;SE:chr7:105640622-105640813:105640868-105641028:+","SE","7","qE3"
"3059","Zfp281","ENSMUSG00000041483.14;A3:chr1:136625051-136625268:136625051-136625272:+","A3","1","qE4"
"3060","Kpna2","ENSMUSG00000018362.14;AF:chr11:106997335-106998363:106998487:106997335-106998746:106998779:-","AF","11","qE1"
"3061","Gm5148","ENSMUSG00000058174.7;A3:chr3:37716338-37724203:37716232-37724203:-","A3","3","qB"
"3062","Anp32a","ENSMUSG00000032249.14;AF:chr9:62341293:62341351-62371720:62342075:62342251-62371720:+","AF","9","qB"
"3063","Papss1","ENSMUSG00000028032.13;SE:chr3:131564983-131567502:131567678-131579311:+","SE","3","qG3"
"3064","Gnpda1","ENSMUSG00000052102.14;A3:chr18:38330660-38331968:38330641-38331968:-","A3","18","qB3"
"3065","Etfbkmt","ENSMUSG00000039958.17;SE:chr6:149141704-149144034:149144442-149147158:+","SE","6","qG3"
"3066","Tfpt","ENSMUSG00000006335.16;A5:chr7:3620474-3620747:3620474-3620777:-","A5","7","qA1"
"3067","Tmem120b","ENSMUSG00000054434.14;AF:chr5:123068415:123068503-123098175:123076275:123076495-123098175:+","AF","5","qF"
"3068","Osgin1","ENSMUSG00000074063.10;SE:chr8:119441502-119442433:119442569-119442916:+","SE","8","qE1"
"3069","Napa","ENSMUSG00000006024.13;SE:chr7:16098774-16107553:16107632-16109051:+","SE","7","qA2"
"3070","Ilk","ENSMUSG00000030890.16;A5:chr7:105741707-105741787:105741539-105741787:+","A5","7","qE3"
"3071","C2cd5","ENSMUSG00000030279.15;MX:chr6:143067141-143072543:143072694-143078263:143067141-143073663:143073787-143078263:-","MX","6","qG3"
"3072","Mfsd7b","ENSMUSG00000066595.9;SE:chr1:191015498-191021076:191021256-191025377:-","SE","1","qH6"
"3073","Sntb2","ENSMUSG00000041308.6;SE:chr8:107001706-107009781:107009965-107011292:+","SE","8","qD3"
"3074","Nhlrc3","ENSMUSG00000042997.13;SE:chr3:53458685-53461632:53461779-53462312:-","SE","3","qC"
"3075","Hspg2","ENSMUSG00000028763.17;A3:chr4:137540106-137540195:137540106-137540213:+","A3","4","qD3"
"3076","Lypla1","ENSMUSG00000025903.14;AF:chr1:4807911:4807982-4808455:4808237:4808365-4808455:+","AF","1","qA1"
"3077","Rnf8","ENSMUSG00000090083.10;AF:chr17:29614790:29615078-29621509:29616136:29616228-29621509:+","AF","17","qA3.3"
"3078","Caprin2","ENSMUSG00000030309.16;AL:chr6:148842492:148843398-148845172:148844567:148844676-148845172:-","AL","6","qG3"
"3079","Tspan4","ENSMUSG00000025511.14;AF:chr7:141475240:141475497-141482487:141475510:141475560-141482487:+","AF","7","qF5"
"3080","Mmgt2","ENSMUSG00000048497.11;AF:chr11:62648835:62648856-62664670:62649449:62649591-62664670:+","AF","11","qB2"
"3081","Slc22a5","ENSMUSG00000018900.7;SE:chr11:53867705-53869222:53869436-53871568:-","SE","11","qB1.3"
"3082","Ehmt2","ENSMUSG00000013787.15;SE:chr17:34907844-34908174:34908278-34908404:+","SE","17","qB1"
"3083","Vps72","ENSMUSG00000008958.14;AF:chr3:95111042:95111249-95118225:95114662:95115110-95118225:+","AF","3","qF2.1"
"3084","Dnajc1","ENSMUSG00000026740.12;SE:chr2:18308949-18316358:18316404-18316899:-","SE","2","qA3"
"3085","Pabpc4","ENSMUSG00000011257.19;SE:chr4:123295321-123295750:123295836-123295930:+","SE","4","qD2.2"
"3086","Nsun3","ENSMUSG00000050312.11;SE:chr16:62770812-62771699:62771736-62776288:-","SE","16","qC1.3"
"3087","Surf1","ENSMUSG00000015790.16;A3:chr2:26916006-26916257:26915769-26916257:-","A3","2","qA3"
"3088","Fam45a","ENSMUSG00000024993.15;AF:chr19:60811585:60811673-60814592:60812040:60812142-60814592:+","AF","19","qD3"
"3089","Eif2b2","ENSMUSG00000004788.11;SE:chr12:85222839-85223381:85223518-85224555:+","SE","12","qD1"
"3090","Zcchc14","ENSMUSG00000061410.6;A3:chr8:121602331-121603808:121602249-121603808:-","A3","8","qE1"
"3091","Psmd12","ENSMUSG00000020720.13;SE:chr11:107479684-107485550:107485609-107485708:+","SE","11","qE1"
"3092","Ankrd49","ENSMUSG00000031931.4;A5:chr9:14782962-14784240:14782962-14784520:-","A5","9","qA2"
"3093","Nipa2","ENSMUSG00000030452.16;A5:chr7:55961572-55962200:55961572-55962396:-","A5","7","qB5"
"3094","Tmco1","ENSMUSG00000052428.10;A5:chr1:167308933-167309306:167308774-167309306:+","A5","1","qH2.3"
"3095","Pyroxd1","ENSMUSG00000041671.13;AF:chr6:142345654:142345807-142347558:142346936:142347042-142347558:+","AF","6","qG2"
"3096","Arpc5l","ENSMUSG00000026755.14;AF:chr2:39008141:39008324-39013723:39010018:39013187-39013723:+","AF","2","qB"
"3097","Hmbs","ENSMUSG00000032126.16;SE:chr9:44341264-44341626:44341698-44342018:-","SE","9","qA5.2"
"3098","Rps10","ENSMUSG00000052146.15;SE:chr17:27630506-27631200:27631255-27632279:-","SE","17","qA3.3"
"3099","Mis12","ENSMUSG00000040599.13;AF:chr11:71019611:71019723-71024550:71019859:71019978-71024550:+","AF","11","qB4"
"3100","Tyms","ENSMUSG00000025747.12;SE:chr5:30064186-30068466:30068538-30071634:-","SE","5","qB1"
"3101","Atp5l","ENSMUSG00000038717.8;AF:chr9:44913466-44914651:44915085:44913466-44920610:44920707:-","AF","9","qA5.2"
"3102","P2rx3","ENSMUSG00000027071.14;SE:chr2:85024173-85024382:85024453-85024856:-","SE","2","qD"
"3103","Cib1","ENSMUSG00000030538.15;SE:chr7:80228548-80230316:80230424-80232510:-","SE","7","qD2"
"3104","Fbxl5","ENSMUSG00000039753.16;A3:chr5:43773659-43781965:43773530-43781965:-","A3","5","qB3"
"3105","Pop4","ENSMUSG00000030423.7;A5:chr7:38267595-38268471:38267595-38268605:-","A5","7","qB3"
"3106","Atxn2l","ENSMUSG00000032637.15;SE:chr7:126492215-126492449:126492485-126492812:-","SE","7","qF3"
"3107","March7","ENSMUSG00000026977.17;SE:chr2:60210084-60224770:60224870-60228918:+","SE","2","qC1.1"
"3108","Apob","ENSMUSG00000020609.14;RI:chr12:8015015:8015082-8015873:8016835:+","RI","12","qA1.1"
"3109","Spaca6","ENSMUSG00000080316.10;AL:chr17:17832139-17832350:17832433:17832139-17836085:17836153:+","AL","17","qA3.2"
"3110","Ksr1","ENSMUSG00000018334.17;AL:chr11:79013440:79016263-79019562:79017036:79017336-79019562:-","AL","11","qB5"
"3111","Araf","ENSMUSG00000001127.12;SE:chrX:20848619-20849112:20849156-20849927:+","SE","X","qA1.3"
"3112","Bre","ENSMUSG00000052139.18;SE:chr5:31702103-31730967:31731043-31785578:+","SE","5","qB1"
"3113","Nans","ENSMUSG00000028334.10;AF:chr4:46489248:46489490-46492706:46489985:46490100-46492706:+","AF","4","qB1"
"3114","Sorbs2","ENSMUSG00000031626.17;SE:chr8:45736202-45741487:45741579-45745420:+","SE","8","qB1.1"
"3115","Acin1","ENSMUSG00000022185.18;SE:chr14:54667161-54678743:54678862-54679241:-","SE","14","qC2"
"3116","Rab34","ENSMUSG00000002059.18;SE:chr11:78188511-78189178:78189390-78189571:+","SE","11","qB5"
"3117","Slc50a1","ENSMUSG00000027953.13;SE:chr3:89268792-89269050:89269211-89269827:-","SE","3","qF1"
"3118","Pcmtd1","ENSMUSG00000051285.17;SE:chr1:7089216-7120194:7120615-7147637:+","SE","1","qA1"
"3119","Rpn2","ENSMUSG00000027642.15;AF:chr2:157279059:157279335-157283584:157281943:157282161-157283584:+","AF","2","qH1"
"3120","Fancl","ENSMUSG00000004018.9;A3:chr11:26468717-26468801:26468717-26468816:+","A3","11","qA3.3"
